cluster,offset_hex,evo_id,scene,expected_color_id_guess,near_small_values,bytes_before,bytes_after
cluster_E_scene_commands_candidate,0x1811AB,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 47 01 03 05 00 00 E0,00 46 01 03 05 00 00 E0 FF 01 00 47 01 03 04 00
cluster_E_scene_commands_candidate,0x1811B5,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:4,00 46 01 03 05 00 00 E0,00 47 01 03 04 00 00 00 00 FE 01 03 04 00 00 00
cluster_E_scene_commands_candidate,0x1811C8,511,koromon_to_agumon,1,-7:1 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +16:1 +17:2 +18:3 +19:4,FE 01 03 04 00 00 00 00,03 04 00 00 00 00 00 02 03 04 00 00 00 00 01 02
cluster_E_scene_commands_candidate,0x1811D0,512,tsunomon_to_gabumon,2,-7:1 -6:3 -5:4 +2:3 +3:4 +8:1 +9:2 +10:3 +11:4 +16:4 +17:2 +18:3 +19:4,FF 01 03 04 00 00 00 00,03 04 00 00 00 00 01 02 03 04 00 00 00 00 04 02
cluster_E_scene_commands_candidate,0x1811D8,513,pyocomon_to_piyomon,3,-7:2 -6:3 -5:4 +2:3 +3:4 +8:4 +9:2 +10:3 +11:4 +16:5 +17:2 +18:3 +19:4,00 02 03 04 00 00 00 00,03 04 00 00 00 00 04 02 03 04 00 00 00 00 05 02
cluster_E_scene_commands_candidate,0x1811E0,516,pukamon_to_gomamon,6,-8:1 -7:2 -6:3 -5:4 +2:3 +3:4 +8:5 +9:2 +10:3 +11:4 +16:6 +17:2 +18:3 +19:4,01 02 03 04 00 00 00 00,03 04 00 00 00 00 05 02 03 04 00 00 00 00 06 02
cluster_E_scene_commands_candidate,0x1811E8,517,tokomon_to_patamon,7,-8:4 -7:2 -6:3 -5:4 +2:3 +3:4 +8:6 +9:2 +10:3 +11:4 +16:7 +17:2 +18:3 +19:4,04 02 03 04 00 00 00 00,03 04 00 00 00 00 06 02 03 04 00 00 00 00 07 02
cluster_E_scene_commands_candidate,0x1811F0,518,agumon_to_greymon,1,-8:5 -7:2 -6:3 -5:4 +2:3 +3:4 +8:7 +9:2 +10:3 +11:4 +16:2 +17:2 +18:3 +19:4,05 02 03 04 00 00 00 00,03 04 00 00 00 00 07 02 03 04 00 00 00 00 02 02
cluster_E_scene_commands_candidate,0x1811F8,519,gabumon_to_garurumon,2,-8:6 -7:2 -6:3 -5:4 +2:3 +3:4 +8:2 +9:2 +10:3 +11:4 +16:8 +17:2 +18:3 +19:4,06 02 03 04 00 00 00 00,03 04 00 00 00 00 02 02 03 04 00 00 00 00 08 02
cluster_E_scene_commands_candidate,0x1811FF,512,tsunomon_to_gabumon,2,-12:4 -7:7 -6:2 -5:3 -4:4 +2:2 +3:3 +4:4 +9:8 +10:2 +11:3 +12:4 +17:3 +18:2 +19:3 +20:4,00 07 02 03 04 00 00 00,02 03 04 00 00 00 00 08 02 03 04 00 00 00 00 03
cluster_E_scene_commands_candidate,0x181200,514,mochimon_to_tentomon,4,-8:7 -7:2 -6:3 -5:4 +2:3 +3:4 +8:8 +9:2 +10:3 +11:4 +16:3 +17:2 +18:3 +19:4,07 02 03 04 00 00 00 00,03 04 00 00 00 00 08 02 03 04 00 00 00 00 03 02
cluster_E_scene_commands_candidate,0x181208,520,piyomon_to_birdramon,3,-8:2 -7:2 -6:3 -5:4 +2:3 +3:4 +8:3 +9:2 +10:3 +11:4 +16:9 +17:2 +18:3 +19:4,02 02 03 04 00 00 00 00,03 04 00 00 00 00 03 02 03 04 00 00 00 00 09 02
cluster_E_scene_commands_candidate,0x181210,515,tanemon_to_palmon,5,-8:8 -7:2 -6:3 -5:4 +2:3 +3:4 +8:9 +9:2 +10:3 +11:4 +17:1 +18:3 +19:5,08 02 03 04 00 00 00 00,03 04 00 00 00 00 09 02 03 04 00 00 E0 FF 43 01
cluster_E_scene_commands_candidate,0x181218,521,tentomon_to_kabuterimon,4,-8:3 -7:2 -6:3 -5:4 +2:3 +3:4 +9:1 +10:3 +11:5 +16:1 +19:1 +20:3 +21:4,03 02 03 04 00 00 00 00,03 04 00 00 E0 FF 43 01 03 05 00 00 E0 FF 01 00
cluster_E_scene_commands_candidate,0x181227,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 43 01 03 05 00 00 E0,00 43 01 03 04 00 00 E0 FF 43 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x181239,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 43 01 03 05 00 00 E0,00 43 01 03 04 00 00 DC FF 43 01 03 05 00 00 DC
cluster_E_scene_commands_candidate,0x18124B,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5 +23:2,FF 43 01 03 05 00 00 DC,00 43 01 03 04 FE FF E0 FF 3C 01 03 04 FE FF E0
cluster_E_scene_commands_candidate,0x181261,517,tokomon_to_patamon,7,-10:1 -9:3 -8:4 -2:1 -1:3 +5:1 +8:1 +9:3 +10:5 +11:2 +15:1 +18:1 +19:3 +20:4,04 FE FF E0 FF 42 01 03,00 E0 FF 01 00 3C 01 03 05 02 00 E0 FF 01 00 42
cluster_E_scene_commands_candidate,0x181265,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 -3:2 +4:1 +5:3 +6:5 +7:2 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 42 01 03 05 02 00 E0,00 3C 01 03 05 02 00 E0 FF 01 00 42 01 03 04 00
cluster_E_scene_commands_candidate,0x18126B,517,tokomon_to_patamon,7,-12:1 -11:3 -10:5 -9:2 -5:1 -2:1 -1:3 +5:1 +8:1 +9:3 +10:4 +16:1 +17:3 +18:4,00 E0 FF 01 00 3C 01 03,00 E0 FF 01 00 42 01 03 04 00 00 E0 FF 52 01 03
cluster_E_scene_commands_candidate,0x18126F,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 -3:2 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 3C 01 03 05 02 00 E0,00 42 01 03 04 00 00 E0 FF 52 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x181289,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 53 01 03 05 00 00 E0,00 52 01 03 05 00 00 E0 FF 01 00 53 01 03 04 00
cluster_E_scene_commands_candidate,0x181293,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 52 01 03 05 00 00 E0,00 53 01 03 04 00 00 E0 FF 54 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x1812AD,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 55 01 03 05 00 00 E0,00 54 01 03 05 00 00 E0 FF 01 00 55 01 03 04 00
cluster_E_scene_commands_candidate,0x1812B7,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 54 01 03 05 00 00 E0,00 55 01 03 04 00 00 E0 FF 56 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x1812D1,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 57 01 03 05 00 00 E0,00 56 01 03 05 00 00 E0 FF 01 00 57 01 03 04 00
cluster_E_scene_commands_candidate,0x1812DB,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,00 56 01 03 05 00 00 E0,00 57 01 03 04 00 00 E0 FF 58 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x1812ED,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 58 01 03 05 00 00 E0,00 58 01 03 04 00 00 E0 FF 59 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x1812FF,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 59 01 03 05 00 00 E0,00 59 01 03 04 00 00 E0 FF 5A 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x181311,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 5A 01 03 05 00 00 E0,00 5A 01 03 04 00 00 E0 FF 5B 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x181323,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,FF 5B 01 03 05 00 00 E0,00 5B 01 03 04 00 00 E0 FF 5C 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x18133D,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:2 +23:3,FF 5D 01 03 05 00 00 E0,00 5C 01 03 05 00 00 E0 FF 01 00 5D 01 03 04 00
cluster_E_scene_commands_candidate,0x181347,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:2 +13:3 +14:4 +20:2 +21:3 +22:4,00 5C 01 03 05 00 00 E0,00 5D 01 03 04 00 00 00 00 0E 02 03 04 00 00 00
cluster_E_scene_commands_candidate,0x181352,526,garurumon_to_weregarurumon,2,-10:1 -7:1 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,5D 01 03 04 00 00 00 00,03 04 00 00 00 00 0F 02 03 04 00 00 00 00 10 02
cluster_E_scene_commands_candidate,0x18135A,527,birdramon_to_garudamon,3,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,0E 02 03 04 00 00 00 00,03 04 00 00 00 00 10 02 03 04 00 00 00 00 11 02
cluster_E_scene_commands_candidate,0x181362,528,kabuterimon_to_atlurkabuterimon,4,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,0F 02 03 04 00 00 00 00,03 04 00 00 00 00 11 02 03 04 00 00 00 00 14 02
cluster_E_scene_commands_candidate,0x18136A,529,togemon_to_lilimon,5,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,10 02 03 04 00 00 00 00,03 04 00 00 00 00 14 02 03 04 00 00 00 00 15 02
cluster_E_scene_commands_candidate,0x181372,532,tailmon_to_angewomon,8,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,11 02 03 04 00 00 00 00,03 04 00 00 00 00 15 02 03 04 00 00 00 00 16 02
cluster_E_scene_commands_candidate,0x18137A,533,greymon_to_skullgreymon,1,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,14 02 03 04 00 00 00 00,03 04 00 00 00 00 16 02 03 04 00 00 00 00 17 02
cluster_E_scene_commands_candidate,0x181382,534,agumon_warp_to_wargreymon,1,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,15 02 03 04 00 00 00 00,03 04 00 00 00 00 17 02 03 04 00 00 00 00 12 02
cluster_E_scene_commands_candidate,0x18138A,535,gabumon_warp_to_metalgarurumon,2,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,16 02 03 04 00 00 00 00,03 04 00 00 00 00 12 02 03 04 00 00 00 00 18 02
cluster_E_scene_commands_candidate,0x181392,530,ikkakumon_to_zudomon,6,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,17 02 03 04 00 00 00 00,03 04 00 00 00 00 18 02 03 04 00 00 00 00 13 02
cluster_E_scene_commands_candidate,0x18139A,536,wargreymon_metalgarurumon_omegamon,99,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:2 +18:3 +19:4,12 02 03 04 00 00 00 00,03 04 00 00 00 00 13 02 03 04 00 00 00 00 19 02
cluster_E_scene_commands_candidate,0x1813A2,531,angemon_to_holyangemon,7,-7:2 -6:3 -5:4 +2:3 +3:4 +9:2 +10:3 +11:4 +17:1 +18:3 +19:5,18 02 03 04 00 00 00 00,03 04 00 00 00 00 19 02 03 04 00 00 E0 FF 59 01
cluster_E_scene_commands_candidate,0x1813AA,537,unknown_537,,-7:2 -6:3 -5:4 +2:3 +3:4 +9:1 +10:3 +11:5 +16:1 +19:1 +20:3 +21:4,13 02 03 04 00 00 00 00,03 04 00 00 E0 FF 59 01 03 05 00 00 E0 FF 01 00
cluster_E_scene_commands_candidate,0x1813B9,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +15:2 +19:1 +22:1 +23:3,FF 59 01 03 05 00 00 E0,00 59 01 03 04 FE FF DD FF 59 01 03 05 02 00 DD
cluster_E_scene_commands_candidate,0x1813C7,517,tokomon_to_patamon,7,-10:1 -9:3 -8:4 -2:1 -1:3 +5:1 +8:1 +9:3 +10:4 +16:1 +17:3 +18:5 +23:1,04 FE FF DD FF 59 01 03,00 DD FF 01 00 59 01 03 04 00 00 D8 FF 59 01 03
cluster_E_scene_commands_candidate,0x1813CB,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 -3:2 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 59 01 03 05 02 00 DD,00 59 01 03 04 00 00 D8 FF 59 01 03 05 00 00 D8
cluster_E_scene_commands_candidate,0x1813DD,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5 +23:3,FF 59 01 03 05 00 00 D8,00 59 01 03 04 FD FF E0 FF 52 01 03 04 FD FF E0
cluster_E_scene_commands_candidate,0x1813F7,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 -3:3 +4:1 +5:3 +6:5 +7:3 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 58 01 03 05 03 00 E0,00 52 01 03 05 03 00 E0 FF 01 00 58 01 03 04 00
cluster_E_scene_commands_candidate,0x181401,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 -3:3 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 52 01 03 05 03 00 E0,00 58 01 03 04 00 00 E0 FF 68 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x18141B,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 69 01 03 05 00 00 E0,00 68 01 03 05 00 00 E0 FF 01 00 69 01 03 04 00
cluster_E_scene_commands_candidate,0x181425,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 68 01 03 05 00 00 E0,00 69 01 03 04 00 00 E0 FF 6A 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x18143F,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 6B 01 03 05 00 00 E0,00 6A 01 03 05 00 00 E0 FF 01 00 6B 01 03 04 00
cluster_E_scene_commands_candidate,0x181449,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 6A 01 03 05 00 00 E0,00 6B 01 03 04 00 00 E0 FF 6C 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x181463,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 6D 01 03 05 00 00 E0,00 6C 01 03 05 00 00 E0 FF 01 00 6D 01 03 04 00
cluster_E_scene_commands_candidate,0x18146D,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,00 6C 01 03 05 00 00 E0,00 6D 01 03 04 00 00 E0 FF 6E 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x18147F,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 6E 01 03 05 00 00 E0,00 6E 01 03 04 00 00 E0 FF 6F 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x181491,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 6F 01 03 05 00 00 E0,00 6F 01 03 04 00 00 E0 FF 70 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x1814A3,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 70 01 03 05 00 00 E0,00 70 01 03 04 00 00 E0 FF 71 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x1814B5,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,FF 71 01 03 05 00 00 E0,00 71 01 03 04 00 00 E0 FF 72 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x1814CF,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:2 +23:3,FF 73 01 03 05 00 00 E0,00 72 01 03 05 00 00 E0 FF 01 00 73 01 03 04 00
cluster_E_scene_commands_candidate,0x1814D9,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:2 +13:3 +14:4 +20:2 +21:3 +22:4,00 72 01 03 05 00 00 E0,00 73 01 03 04 00 00 00 00 1E 02 03 04 00 00 00
cluster_E_scene_commands_candidate,0x18153F,516,pukamon_to_gomamon,6,-10:2 -9:3 -8:4 -2:2 -1:3 +6:1 +7:3 +8:5 +13:1 +16:1 +17:3 +18:4 +19:2,04 00 00 00 00 29 02 03,00 E0 FF 6F 01 03 05 FE FF E0 FF 01 00 6F 01 03
cluster_E_scene_commands_candidate,0x18154B,511,koromon_to_agumon,1,-12:4 -11:2 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +7:2 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 6F 01 03 05 FE FF E0,00 6F 01 03 04 02 00 E0 FF 6F 01 03 05 FE FF E0
cluster_E_scene_commands_candidate,0x181551,516,pukamon_to_gomamon,6,-12:1 -11:3 -10:5 -5:1 -2:1 -1:3 +6:1 +7:3 +8:5 +13:1 +16:1 +17:3 +18:4,FF E0 FF 01 00 6F 01 03,00 E0 FF 6F 01 03 05 FE FF E0 FF 01 00 6F 01 03
cluster_E_scene_commands_candidate,0x18155D,511,koromon_to_agumon,1,-12:4 -11:2 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 6F 01 03 05 FE FF E0,00 6F 01 03 04 00 00 E0 FF 6F 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x18156F,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5 +23:2,FF 6F 01 03 05 00 00 E0,00 6F 01 03 04 FE FF E0 FF 68 01 03 04 FE FF E0
cluster_E_scene_commands_candidate,0x181585,517,tokomon_to_patamon,7,-10:1 -9:3 -8:4 -2:1 -1:3 +5:1 +8:1 +9:3 +10:5 +11:2 +15:1 +18:1 +19:3 +20:4,04 FE FF E0 FF 6E 01 03,00 E0 FF 01 00 68 01 03 05 02 00 E0 FF 01 00 6E
cluster_E_scene_commands_candidate,0x181589,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 -3:2 +4:1 +5:3 +6:5 +7:2 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 6E 01 03 05 02 00 E0,00 68 01 03 05 02 00 E0 FF 01 00 6E 01 03 04 00
cluster_E_scene_commands_candidate,0x18158F,517,tokomon_to_patamon,7,-12:1 -11:3 -10:5 -9:2 -5:1 -2:1 -1:3 +5:1 +8:1 +9:3 +10:4 +16:1 +17:3 +18:4,00 E0 FF 01 00 68 01 03,00 E0 FF 01 00 6E 01 03 04 00 00 E0 FF 7E 01 03
cluster_E_scene_commands_candidate,0x181593,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 -3:2 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 68 01 03 05 02 00 E0,00 6E 01 03 04 00 00 E0 FF 7E 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x1815AD,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 7F 01 03 05 00 00 E0,00 7E 01 03 05 00 00 E0 FF 01 00 7F 01 03 04 00
cluster_E_scene_commands_candidate,0x1815B7,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 7E 01 03 05 00 00 E0,00 7F 01 03 04 00 00 E0 FF 80 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x1815D1,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 81 01 03 05 00 00 E0,00 80 01 03 05 00 00 E0 FF 01 00 81 01 03 04 00
cluster_E_scene_commands_candidate,0x1815DB,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,00 80 01 03 05 00 00 E0,00 81 01 03 04 00 00 E0 FF 82 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x1815F5,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 83 01 03 05 00 00 E0,00 82 01 03 05 00 00 E0 FF 01 00 83 01 03 04 00
cluster_E_scene_commands_candidate,0x1815FF,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,00 82 01 03 05 00 00 E0,00 83 01 03 04 00 00 E0 FF 84 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x181611,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 84 01 03 05 00 00 E0,00 84 01 03 04 00 00 E0 FF 85 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x181623,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 85 01 03 05 00 00 E0,00 85 01 03 04 00 00 E0 FF 86 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x181635,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +19:1 +22:1 +23:3,FF 86 01 03 05 00 00 E0,00 86 01 03 04 00 00 E0 FF 87 01 03 05 00 00 E0
cluster_E_scene_commands_candidate,0x181647,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5,FF 87 01 03 05 00 00 E0,00 87 01 03 04 00 00 E0 FF 88 01 03 04 00 00 E0
cluster_E_scene_commands_candidate,0x181661,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 +4:1 +5:3 +6:5 +11:1 +14:1 +15:3 +16:4 +22:2 +23:3,FF 89 01 03 05 00 00 E0,00 88 01 03 05 00 00 E0 FF 01 00 89 01 03 04 00
cluster_E_scene_commands_candidate,0x18166B,511,koromon_to_agumon,1,-9:1 -6:1 -5:3 -4:5 +4:1 +5:3 +6:4 +12:2 +13:3 +14:4 +20:2 +21:3 +22:4,00 88 01 03 05 00 00 E0,00 89 01 03 04 00 00 00 00 30 02 03 04 00 00 00
cluster_E_scene_commands_candidate,0x1816DD,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 -3:1 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +15:1 +19:1 +22:1 +23:3,FF 85 01 03 05 01 00 E0,00 85 01 03 04 FF FF DD FF 85 01 03 05 01 00 DD
cluster_E_scene_commands_candidate,0x1816EF,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 -3:1 +4:1 +5:3 +6:4 +12:1 +13:3 +14:5 +15:4 +19:1 +22:1 +23:3,FF 85 01 03 05 01 00 DD,00 85 01 03 04 FC FF D8 FF 85 01 03 05 04 00 D8
cluster_E_scene_commands_candidate,0x181701,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 -3:4 +4:1 +5:3 +6:4 +12:1 +13:3 +14:4 +20:1 +21:3 +22:5 +23:2,FF 85 01 03 05 04 00 D8,00 85 01 03 04 FE FF E0 FF 7E 01 03 04 FE FF E0
cluster_E_scene_commands_candidate,0x181717,517,tokomon_to_patamon,7,-10:1 -9:3 -8:4 -2:1 -1:3 +5:1 +8:1 +9:3 +10:5 +11:2 +15:1 +18:1 +19:3 +20:4,04 FE FF E0 FF 84 01 03,00 E0 FF 01 00 7E 01 03 05 02 00 E0 FF 01 00 84
cluster_E_scene_commands_candidate,0x18171B,511,koromon_to_agumon,1,-12:4 -6:1 -5:3 -4:5 -3:2 +4:1 +5:3 +6:5 +7:2 +11:1 +14:1 +15:3 +16:4 +22:1 +23:3,FF 84 01 03 05 02 00 E0,00 7E 01 03 05 02 00 E0 FF 01 00 84 01 03 04 00
cluster_E_scene_commands_candidate,0x181721,517,tokomon_to_patamon,7,-12:1 -11:3 -10:5 -9:2 -5:1 -2:1 -1:3 +5:1 +8:1 +9:3 +10:4 +16:1 +17:3 +18:4,00 E0 FF 01 00 7E 01 03,00 E0 FF 01 00 84 01 03 04 00 00 E0 FF 94 01 03
